 Average                 ," NO_
AJMER "," NO2_
AJMER "," NOX_
AJMER "," NH3_
AJMER "," SO2_
AJMER "," CO_
AJMER "," O3_
AJMER "," PM10_
AJMER "," PM2.5_
AJMER "," BENZ_
AJMER "," TOLUENE_
AJMER "," ETHYBEZ_
AJMER ", MP_XYLENE_AJMER ,"OXYLENE_
AJMER "," TEMP_
AJMER "," RH_
AJMER "," WS_
AJMER "," WD_
AJMER "," BP_
AJMER "," SR_
AJMER "," RG_
AJMER "
                  , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , mg/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , degreC , % , m/s , degre----- , mmHg , W/m2 , m m 
43467.541666666664,2.2000000000000002,23.96,26.16,25.78,7.55,0.06,88.3,173.74,51.22,1.01,3.06,0.05,0.04,0,23.02,16.399999999999999,1.87,272.66000000000003,764.78,82.23,0
43467.583333333336,1.99,19.91,21.9,24.39,9.84,0.25,94.61,96.1,44.39,0.74,3.17,0.04,0.03,0,23.51,16.7,1.99,256.22000000000003,764.18,367.86,0
43467.625,2.0099999999999998,17.34,19.350000000000001,24.5,6.55,0.01,90.5,83.35,32.229999999999997,0.53,1.23,0.01,0.01,0,23.93,16.7,1.92,273.36,763.76,386.94,0
43467.666666666664,1.83,20.5,22.33,23.07,6.09,0.01,80.2,48.86,24.65,0.62,1.88,0.02,0.01,0.01,23.94,16.600000000000001,2.17,262.93,763.69,298.92,0
43467.708333333336,2.44,28.26,30.7,22.21,4.3899999999999997,0.8,68.25,168.34,21.79,0.6,2.42,0.03,0.03,0,23.59,17,1.69,279.3,763.89,170.56,0
43467.75,38.53,78.260000000000005,116.8,32.78,7.25,1.08,18.149999999999999,121.06,27.41,2.4900000000000002,7.09,0.14000000000000001,0.16,0.04,21.7,20.5,1.36,298.87,764.08,43.15,0
43467.791666666664,92.12,87.82,179.93,43.8,9.74,3.66,8.1,120.63,35.25,11.09,37.700000000000003,1.49,3.87,0.97,16.989999999999998,35.5,0.65,57.2,764.77,22.33,0
43467.833333333336,138.71,84.43,223.14,48.2,10.31,4.41,16.52,471.61,58.15,12.5,34.85,1.48,3.98,1,14.71,44.7,1.41,358.12,765.52,24.58,0
43467.875,152.07,76.17,228.24,51.57,10.9,2.06,19.899999999999999,0,84.18,20.38,50.3,3.32,7.68,2.4500000000000002,13.95,46.6,1.65,6.56,765.69,24.96,0
43467.916666666664,82.69,69.84,152.53,41.99,6.98,1.1000000000000001,9.92,230.63,91.64,17.79,47.72,3.26,7.74,2.48,13.09,48.5,1.44,344.22,765.54,25,0
43467.958333333336,40.64,64.73,105.37,38.520000000000003,6.17,0.72,4.3600000000000003,183.43,72.22,8.11,23.33,0.94,2.6,0.71,12.39,51.7,1.19,356.17,765.34,25.14,0
43468,20.350000000000001,56.76,77.12,38.56,9.11,0.49,4.7,125.67,53.12,5.44,16.079999999999998,0.52,1.24,0.39,12.64,49.9,1.55,346.61,765.25,25.4,0
43468.041666666664,7.87,37.76,45.63,28.67,7.26,0.38,27.11,104.28,39.340000000000003,3.27,9.33,0.24,0.45,0.15,14.64,39.200000000000003,1.54,6.41,765.49,25.74,0
43468.083333333336,5.24,29.2,34.44,25.73,4.82,0.95,21.26,84.72,34.409999999999997,1.34,2.69,0.05,0.08,0.02,13.31,44.1,0.89,261.44,765.68,24.45,0
43468.125,5.94,26.5,32.44,27.04,5.48,0.8,11.14,81.069999999999993,44.98,1.36,2.59,0.04,0.06,0.01,12.76,47.3,0.59,315.73,765.63,25.12,0
43468.166666666664,14.3,56.59,70.89,28.38,4.6399999999999997,0.68,6.39,61.6,35.33,1.57,2.2599999999999998,0.03,0.02,0,12.7,48,0.42,206.46,765.58,25.18,0
43468.208333333336,6.48,37.06,43.53,26.28,4.03,0.62,10.46,86.07,52.65,1.89,2.39,0.03,0.02,0,11.96,50.9,1.22,296.45999999999998,765.63,25.28,0
43468.25,6.85,30.66,37.5,26.73,4.8899999999999997,1,11.82,79.099999999999994,53.26,1.76,2.13,0.01,0.02,0,11.85,51.7,0.99,253.26,765.84,25.63,0
43468.291666666664,3.72,42.52,46.24,32.39,4.95,0.36,20.68,96.05,56.11,2.21,3.21,0.03,0.05,0.01,11.1,57.6,0.95,309.04000000000002,766.03,24.81,0
43468.333333333336,5.49,47.54,53.02,29.36,6.07,0.17,14.89,134.13,47.14,3.37,5.05,0.08,0.08,0.01,10.77,61.7,1.17,321.27999999999997,766.6,32.04,0
43468.375,24.93,62.85,87.78,34.43,5.1100000000000003,0.83,15.6,230.92,80.66,5.5,6.92,0.11,0.14000000000000001,0.05,13.63,56.5,1.1399999999999999,261.68,767.17,103.14,0
43468.416666666664,6.6,61.38,67.98,37.869999999999997,7.41,0.7,49.81,268.88,98.67,6.43,7.74,0.17,0.21,7.0000000000000007E-2,17.04,43,1.74,277.01,767.19,228.97,0
43468.458333333336,2.94,36.42,39.36,29.78,9.02,0.19,73.97,249.57,68.91,4.45,5.5,0.13,0.17,0.05,19.690000000000001,28.7,0.71,308.83,767.39,297.45,0
43468.5,1.48,17.22,18.7,23.3,6.77,0.17,77.59,175.03,60.53,0.98,1.1399999999999999,0.01,0.02,0,21.88,19.100000000000001,0.45,316.52,766.8,276.32,0
43468.541666666664,1.62,15.25,16.87,23.7,6.69,0.15,87.85,115.57,43.23,0.56999999999999995,0.75,0,0,0,22.54,17.8,1.45,236.3,766.09,81.67,0
43468.583333333336,1.87,16.309999999999999,18.18,24.02,8.09,1.96,88.76,71.91,32.909999999999997,0.5,0.95,0.01,0,0,22.93,16.5,1.74,259.06,765.42,350.58,0
43468.625,0.84,17.68,18.47,19.43,6.57,0.37,94.26,54.21,33.590000000000003,0.44,0.79,0,0,0,23.86,14.9,2.2999999999999998,229.83,764.54,360.64,
43468.666666666664,1.55,16.03,17.57,18.54,5.8,0.36,88.64,58.43,29.26,0.42,1.49,0.03,0,0,23.88,13.8,1.68,251.43,764.34,287.69,0
43468.708333333336,3.97,33.200000000000003,37.159999999999997,21.45,5.32,0.48,58.25,41.53,24.03,0.61,1.61,0.02,0.02,0,23.79,13.1,1.51,277.3,764.32,167.67,0
43468.75,33.64,77.849999999999994,111.48,30.94,6.43,1.07,10.68,45.53,22.24,3.36,10.01,0.2,0.28999999999999998,0.09,21.5,18.2,0.99,309.89999999999998,764.55,41.43,0
43468.791666666664,58.42,79.8,138.22,35.26,7.25,2.14,6.59,89.62,37.520000000000003,6.88,20.52,0.55000000000000004,1.03,0.28999999999999998,17.27,26.6,1.1399999999999999,26.02,764.98,22.78,0
43468.833333333336,58.84,77.67,136.5,34.090000000000003,7.94,3.16,11.99,123.02,54.61,10,25.51,0.81,1.94,0.53,16.28,24.3,1.48,27.49,765.43,25.14,0
43468.875,27.94,73.52,101.46,29.28,6.5,3.28,9.43,158.88999999999999,84.06,7.04,14.99,0.43,0.89,0.27,16.399999999999999,26.5,1.83,336.04,765.87,24.73,0
43468.916666666664,29.71,73.06,102.77,31.79,5.51,0.9,5.84,124.89,75.040000000000006,5.04,12.65,0.35,0.66,0.21,14.84,34,1.04,282.33999999999997,765.86,24.31,0
43468.958333333336,12.58,70.2,82.77,27.74,3.94,0.85,9.1999999999999993,127.89,84.28,4.4000000000000004,10.81,0.25,0.45,0.16,13.6,40.1,1.29,223.63,765.78,24.75,0
43469,10.67,63.28,73.94,27.88,3.77,0.77,6.96,114.02,83.57,4.0199999999999996,8.7899999999999991,0.2,0.31,0.1,12.75,46.2,1.3,314.83,765.35,25.2,0
43469.041666666664,4.17,45.12,49.27,29.47,3.88,0.68,16.16,118.91,83.21,2.7,5.14,0.11,0.17,0.06,13.19,42.7,1.43,327.48,765.08,25.5,0
43469.083333333336,5.59,25.46,31.05,23.17,7.82,0.68,51.26,94.06,64.150000000000006,1.39,2.41,0.05,7.0000000000000007E-2,0.03,14.01,38.1,1.1599999999999999,351.69,765.19,25.32,0
43469.125,5.52,28.5,34.020000000000003,22.41,7.37,0.64,42.28,85.45,76.56,0.92,1.0900000000000001,0,0,0,12.93,44.8,0.87,328.04,765.12,24.82,0
43469.166666666664,5.83,24.78,30.61,23.76,6.9,0.61,38.85,86.31,76.400000000000006,1.04,1.17,0,0,0,12.2,49.1,1,315.49,764.98,25.43,0
43469.208333333336,6.03,22.71,28.74,27.49,6.58,0.56000000000000005,45.71,90.85,79.760000000000005,1.1399999999999999,1.32,0,0,0,11.78,48,1.63,317.27,764.95,25.29,0
43469.25,6.09,27.57,33.65,26.05,7.79,0.69,38.67,90.23,69.650000000000006,1.36,1.42,0.01,0,0,11.54,50.7,1.53,322.45,764.88,25.47,0
43469.291666666664,14.62,47.96,62.57,26.97,6.71,0.71,16.600000000000001,113.68,89.6,1.94,1.75,0,0.01,0,10.37,58.7,0.63,303.91000000000003,764.94,24.63,0
43469.333333333336,34.85,57.6,92.46,33.659999999999997,5.93,0.68,7.8,168.8,102.51,3.34,2.66,0.02,0.03,0,9.1999999999999993,66.400000000000006,0.26,120.76,765.12,31.84,0
43469.375,58,74.22,132.22,42.65,3.65,1.56,13.44,183.79,110.92,5.32,4.33,0.08,0.09,0.02,11.45,59.8,0.25,138.19,765.4,87.44,0
43469.416666666664,13.97,73.150000000000006,87.12,33.83,6.7,0.68,40.56,300.33999999999997,141.52000000000001,9.02,8.4,0.19,0.22,0.08,15.09,46.2,1.59,186.23,765.94,144.32,0
43469.458333333336,1.97,31.71,33.68,27.01,6.75,0.32,82.05,299.93,166.9,3.41,3.48,0.08,0.08,0.02,16.940000000000001,41.9,1.72,154.94999999999999,765.79,191.18,0
43469.5,2.44,29.33,31.76,30.54,8.17,0.09,87.71,221.57,126.13,2.08,1.25,0.02,0.02,0,18.79,36.5,1.54,161.56,765.32,226.52,0
43469.541666666664,2.2400000000000002,32.92,35.159999999999997,27.98,13.05,0.02,93.99,174.34,98.34,1.82,2.39,0.01,0,0,18.84,36.5,1.95,172.56,764.77,174.28,0
43469.583333333336,2.71,32.93,35.64,28.77,12.42,0.89,99.69,155.68,93.53,1.94,4.2,0.05,0.01,0,19.91,35.799999999999997,2.17,185.04,763.95,272.43,0
43469.625,2.63,32.64,35.270000000000003,29.65,16.04,0.45,94.56,151.36000000000001,91.74,1.36,1.33,0.03,0.01,0,19.8,36.799999999999997,2.33,172.71,763.22,217.53,0
43469.666666666664,2.12,31.49,33.6,30.33,15.03,0.3,97.9,144.74,80.31,1.3,1.48,0.02,0.02,0,20.34,34.799999999999997,2.14,177.97,762.81,157.52000000000001,0
43469.708333333336,2.2400000000000002,39.409999999999997,41.64,29.3,13.66,0.21,83.77,116.2,68.14,1.1000000000000001,1.33,0.03,0.02,0,19.850000000000001,36.299999999999997,2.3199999999999998,184.23,762.68,84.77,0
43469.75,18.420000000000002,90.92,109.34,37.200000000000003,11.18,1.05,25.1,110.88,62.11,2.1,4.04,0.1,0.08,0.02,18.59,41.7,1.03,167.8,763.25,34.15,0
43469.791666666664,83.32,101.52,184.84,49.54,10.02,2.0699999999999998,6.26,151.13,70.569999999999993,7.89,23.73,0.73,1.62,0.39,16.79,49.3,0.34,307.39999999999998,763.53,24.63,0
43469.833333333336,31.97,90.83,122.79,44.3,10.71,2.94,16.559999999999999,170.97,85.74,9.8699999999999992,30.9,1.19,3.27,0.8,16.809999999999999,48.4,1.23,180.35,763.88,25.86,0
43469.875,2.2599999999999998,45.15,47.39,26.1,8.44,2.74,57.03,154.83000000000001,97.63,3.48,8.18,0.25,0.47,0.14000000000000001,16.5,50.6,3.38,177.35,764.04,25.76,0
43469.916666666664,5.89,45.53,51.42,28.48,7.34,0.56000000000000005,24.94,137.22999999999999,410.37,1.53,1.46,0.04,0.05,0.01,16,52.9,2.82,173.06,764.09,25.45,0
43469.958333333336,9.39,66.760000000000005,76.150000000000006,37.770000000000003,7.52,0.64,7.33,148.19,0,2.0699999999999998,3.1,0.22,0.12,0.02,14.78,58.6,1.91,313.13,764.31,24.62,0
43470,7.3,51.05,58.34,39.1,8.73,0.51,9.3000000000000007,142.68,64.3,3,6.78,0.7,0.34,0.04,14.28,61,1.28,328.77,764.15,25.49,0
43470.041666666664,6.1,38.549999999999997,44.65,32.56,8.64,0.65,13.14,134.75,88.32,1.95,2.97,0.19,0.1,0.02,14,61.8,1.0900000000000001,332.63,763.97,25.28,0
43470.083333333336,6.1,36.94,43.04,32.58,6.96,1.02,11.95,148.9,81.2,1.38,1.87,7.0000000000000007E-2,0.05,0,13.48,64.599999999999994,1.1200000000000001,324.32,763.6,25.47,0
43470.125,6.35,34.380000000000003,40.729999999999997,31.72,6.86,0.98,11.7,133.37,81.650000000000006,1.31,1.58,0.02,0.02,0,13.39,66,1.36,330.77,763.33,25.79,0
43470.166666666664,6.09,32,38.090000000000003,29.08,6.27,0.99,11.52,124.11,87.09,1.19,1.5,0.02,0.01,0.01,13.23,66.8,0.77,298.75,763.19,25.71,0
43470.208333333336,6.49,33.450000000000003,39.94,31.22,5.88,0.96,9.6,126.05,84.06,1.25,1.81,0.05,0,0,13.09,67.7,1.36,292.72000000000003,763.08,25.94,0
43470.25,6.63,38.770000000000003,45.39,34.229999999999997,8.5,1.03,8.6199999999999992,126.95,86.46,1.1499999999999999,2.3199999999999998,0.05,0.01,0,12.38,69.599999999999994,0.62,317.32,763.07,24.79,0
43470.291666666664,7.71,40.590000000000003,48.3,40.1,9.0500000000000007,1.02,8.67,115.45,77.88,1.36,2.4700000000000002,0.06,0.03,0,11.89,69.7,0.41,149.21,763.25,25.18,0
43470.333333333336,7.74,47.31,55.05,38.99,10.57,0.96,7.32,112.57,75.680000000000007,2.0499999999999998,2.68,0.05,0.04,0,11.07,72.8,0.97,7.79,763.54,30.8,0
43470.375,12.66,57.68,70.36,34.9,8.59,0.76,16.079999999999998,158.62,88.41,3.8,3.95,7.0000000000000007E-2,0.04,0,13.33,62.6,0.9,152.61000000000001,764.07,89.59,0
43470.416666666664,4,44.64,48.63,33.53,6.7,0.5,47.95,169.39,112.46,2.94,2.83,0.05,0.03,0,16.54,52.1,1.1200000000000001,132.05000000000001,764.31,191.58,0
43470.458333333336,2.74,39.700000000000003,42.44,28.59,11.86,0.61,76.83,161.66999999999999,102.28,2.41,2.29,0.08,0.05,0,18.21,45.9,1.76,159.06,764.32,261.42,0
43470.5,2.15,32.83,34.979999999999997,26.81,16.13,0.73,96.5,170.5,110.76,1.73,2.02,7.0000000000000007E-2,0.03,0,19.71,41.3,2.2799999999999998,169.3,763.64,258.45999999999998,0
43470.541666666664,2.2599999999999998,27.22,29.47,27.14,16.62,0.63,107.9,159.71,106.22,1.21,1.88,0.04,0,0,20.99,36.5,2.1800000000000002,174.35,762.94,116.34,0
43470.583333333336,2.06,27.02,29.08,32.81,19.14,0.49,115.42,129.79,83.29,0.85,1.75,0.02,0,0,21.97,33.4,2.2200000000000002,187.76,762.08,329.28,0
43470.625,1.58,21.83,23.4,29.44,17.47,0.31,119.22,95.14,66.78,0.85,1.91,0.03,0.01,0,22.86,29.3,1.79,181.42,761.37,339.57,0
43470.666666666664,1.1599999999999999,19.43,20.59,26.16,13.12,0.27,108.32,97.73,52.82,0.59,1.34,0,0,0,23.22,26.1,1.55,159.07,760.98,237.63,0
43470.708333333336,1.68,27.44,29.11,25.18,10.86,0.2,83.36,90.3,50.01,0.55000000000000004,1.17,0,0,0,22.86,24.6,1.71,165.9,760.79,130.97,0
43470.75,24.2,84.44,108.64,33.840000000000003,11.83,0.7,17.91,80.67,35.83,1.58,4.13,0.05,0.06,0,20.47,33.799999999999997,0.25,11,760.99,38.979999999999997,0
43470.791666666664,75.75,98.35,174.11,42.53,11.86,1.84,13.91,100.08,60.93,7.42,22.44,0.56999999999999995,1.1499999999999999,0.31,17.510000000000002,44.6,1.35,334.73,761.52,24.33,0
43470.833333333336,46.48,104.79,151.27000000000001,42.24,11.67,3.24,19.41,168.58,115.15,12.04,36.659999999999997,1.39,3.68,0.93,17.98,44.1,1.44,269.74,762,25.3,0
43470.875,25.07,91.51,116.58,42.22,10.39,3.52,6.5,192.57,117.02,9.6999999999999993,25.01,0.77,1.77,0.48,16.04,54.1,0.93,354.86,762.35,24.32,0
43470.916666666664,31.38,86.62,117.99,51.05,8.6300000000000008,0.18,5.33,172.44,120.52,8.4,21.87,0.65,1.44,0.38,15.21,58.6,1.23,41.58,762.38,24.72,0
43470.958333333336,14.37,82.71,97.08,41.69,8.0500000000000007,0.36,7.26,157.58000000000001,93.28,8.31,20.75,0.62,1.4,0.38,14.66,62.6,1.08,28,762.38,24.96,0
43471,7.77,63.76,71.53,37.83,7.58,0.33,18.899999999999999,158.4,118.88,6.1,14.93,0.39,0.64,0.2,14.45,63.1,0.14000000000000001,55.75,762.35,25.27,0
43471.041666666664,2.38,36.32,38.700000000000003,33.71,6.9,0.13,35.299999999999997,141.51,102.5,2.33,4.93,0.12,0.16,0.04,14.35,63.2,1.73,329.53,762.18,25.49,0
43471.083333333336,1.99,27.47,29.47,28.37,5.63,0.64,37.46,131.41999999999999,90.99,2.02,2.2400000000000002,0.04,0.04,0,13.22,67.900000000000006,0.95,351.66,762.21,24.6,0
43471.125,3.9,36.58,40.479999999999997,32.53,6.19,0.47,18.57,120.16,103.29,2.08,1.58,0.02,0,0,12.06,73.599999999999994,0.65,6.45,761.92,25.19,0
43471.166666666664,6.86,36.369999999999997,43.23,37.15,8.44,0.64,15.2,108.58,98.11,2.4700000000000002,1.91,0.04,0,0,12,72.7,0.18,71.739999999999995,761.6,25.29,0
43471.208333333336,7.58,37.83,45.41,37.07,9,0.59,16.739999999999998,99.97,88.53,2.09,2.0099999999999998,0.03,0.02,0,11.5,72.7,0.43,85.02,761.35,25.16,0
43471.25,13.43,49.91,63.34,32.42,6.81,1.04,4.22,97.26,87.13,1.92,2.02,0.02,0.01,0,10.58,77,0.7,9.99,761.59,24.91,0
43471.291666666664,6.71,32.32,39.03,29.64,5.74,1.05,40.57,111.74,90.78,2.2200000000000002,2.33,0.04,0.01,0,12.29,68.8,2.75,292.54000000000002,762.08,26.1,0
43471.333333333336,6.16,23.4,29.56,29.68,5.71,1.06,48.27,126.24,87.09,2.56,2.09,0.01,0,0,11.43,74.900000000000006,0.99,301.49,762.85,31.29,0
43471.375,5.41,38.36,43.79,36.58,4.1399999999999997,1.02,32.1,150.1,116.29,3.59,3.05,0.04,0.01,0,12.09,74,1.33,6.7,763.33,76.53,0
43471.416666666664,2.74,27.89,30.63,29.6,5.63,0.92,45.06,176.52,133.63,4.28,3.01,0.03,0.01,0,11.94,76.5,1.42,296.39,764.1,149.19999999999999,0
43471.458333333336,2.5099999999999998,24.74,27.24,30.11,5.44,1.06,63.91,202.08,148.13999999999999,3.37,2.23,0.02,0,0,13.47,68.2,2.36,354.71,764.25,223.35,0
43471.5,2.14,23.38,25.52,34.6,5.23,1.1000000000000001,78.52,177.71,157.93,2.88,2.0299999999999998,0.01,0,0,15.04,61.6,2.21,14.68,763.89,245.83,0
43471.541666666664,2.64,25.85,28.48,36.840000000000003,5.77,0.9,83.55,171.63,147.22999999999999,2.99,2.3199999999999998,0.03,0,0,16.21,57.6,1.41,299.25,763.32,181.84,0
43471.583333333336,2.02,22.83,24.85,32.130000000000003,6.35,0.76,94.69,171.72,140.69,2.58,1.94,0.01,0,0,17.190000000000001,52.9,2.34,309,762.92,299.33,0
43471.625,2.54,25.71,28.25,32.35,6.2,0.79,95.98,138.11000000000001,132.38,2.23,1.66,0.01,0,0,17.91,49.7,2.4500000000000002,310.52999999999997,762.66,286.42,0
43471.666666666664,2.2000000000000002,26.88,29.07,33.07,5.99,0.71,95.78,143.13999999999999,128.34,2.15,1.9,0.02,0,0,17.989999999999998,47.8,2.37,316.82,762.75,204.23,0
43471.708333333336,2.11,21.22,23.33,27.32,5.05,0.69,99.2,138.47999999999999,111.12,1.75,1.66,0.01,0,0,17.68,47.8,2.2200000000000002,326.16000000000003,763.1,115.03,0
43471.75,1.51,20.96,22.47,27.56,6.01,0.67,94.59,130.84,118.54,1.39,1.49,0.01,0,0,16.88,48.6,2.4,339.77,763.41,41.01,0
43471.791666666664,4.7,20.56,25.26,26.7,5.79,0.57999999999999996,98.88,119.3,95.23,1.1499999999999999,1.37,0,0,0,16.190000000000001,50.6,2.87,342.79,763.9,25.02,0
43471.833333333336,7.23,24.77,32,34.32,6.08,0.32,83.94,138.56,78.97,1.33,1.5,0.01,0,0,15.31,55.1,2.46,356.31,764.27,24.57,0
43471.875,6.54,26.01,32.549999999999997,29.32,6.08,0.16,78.95,124.93,81.73,2.04,2.31,0.03,0.01,0,14.25,60.5,2.99,347,764.69,24.85,0
43471.916666666664,6.73,23.93,30.66,28.44,6.35,0.63,78.569999999999993,139.9,90.26,2.09,1.8,0.01,0,0,13.31,65.7,2.82,342.32,765.03,24.89,0
43471.958333333336,6.09,21.21,27.29,28.03,6.19,0.57999999999999996,78.23,136.30000000000001,91.26,1.55,1.4,0.01,0,0,12.73,68.8,2.92,346.98,765.17,24.97,0
43472,6.43,18.2,24.63,27.98,5.65,0.43,73.209999999999994,132.27000000000001,77.61,1.17,1.17,0,0,0,11.96,71.5,2.4,14.02,765.26,24.56,0
43472.041666666664,6.67,17.739999999999998,24.41,26.05,5.43,0.44,33.81,116.33,75.430000000000007,0.93,1.01,0,0,0,10.93,75.3,2.0299999999999998,29.79,765.29,24.42,0
43472.083333333336,7.56,25.03,32.590000000000003,33.799999999999997,6.85,0.97,8.89,104.68,66.34,0.96,1.2,0,0,0,9.9499999999999993,79.599999999999994,0.63,127.2,765.26,24.26,0
43472.125,7.74,27.04,34.770000000000003,34.049999999999997,8.7100000000000009,0.97,7.15,83.29,42.43,0.92,1.37,0,0,0,9.48,82.4,0.79,121.92,765.15,24.62,0
43472.166666666664,7.67,29.18,36.840000000000003,25.82,5.24,0.94,4.18,85.53,28.54,0.83,1.23,0,0,0,8.9499999999999993,86.6,0.46,114.85,765.01,25.22,0
43472.208333333336,6.3,18.86,25.16,24.47,4.6399999999999997,0.95,10.52,77.3,42.07,0.89,1.1299999999999999,0,0,0,9.5,86.5,0.84,50.19,765.08,25.18,0
43472.25,7.27,25.37,32.630000000000003,26.22,5.3,1.05,5.56,87.19,41.22,1.07,1.25,0.01,0,0,8.76,89.2,0.7,90.39,765.07,25.01,0
43472.291666666664,7.46,23.4,30.86,27.72,4.9800000000000004,1.05,8.1,102.15,51.96,1.34,1.45,0,0,0,9.19,91,1.19,24.01,765.35,25.57,0
43472.333333333336,4.67,25.34,30.01,32.15,5.73,0.86,24.6,92.6,58.55,1.79,1.84,0,0,0,9.4600000000000009,91,1.79,346.98,765.77,33,0
43472.375,3,27.02,30.02,34.54,8.75,0.68,49.13,96.87,63.05,1.38,1.95,0,0,0,10.28,89.5,1.87,355.49,766.15,93.36,0
43472.416666666664,2.3199999999999998,27.24,29.56,34.479999999999997,3.54,0.68,73.349999999999994,106.89,54.08,1.43,1.39,0.01,0,0,12.24,78.2,1.8,45.16,766.26,224.34,0
43472.458333333336,2.15,20.22,22.37,30.6,1.6,0.6,82.03,132.1,61.35,0.95,0.62,0.18,0.74,0.46,13.87,63.6,1.92,64.62,766.55,305.16000000000003,0
43472.5,1.62,18.25,19.79,27.14,1.39,0.56000000000000005,85.36,131.74,72.650000000000006,0.17,0.1,0.3,1.1200000000000001,0.6,15.81,50.2,1.55,53.33,766.25,287.3,0
43472.541666666664,1.9,20.51,22.42,28.74,1.6,0.6,92.94,126.03,63.64,0.2,0.05,0.3,0.96,0.5,17.04,41.5,1.77,22.83,765.55,110.44,0
43472.583333333336,1.88,15.94,17.82,28.52,6.33,0.62,97.58,122.93,54.51,0.18,0.05,0.28000000000000003,0.8,0.52,18.11,34.299999999999997,1.57,76.099999999999994,764.73,352.7,0
43472.625,1.82,14.81,16.63,26.04,5.65,0.41,94.54,104.73,41.59,0.16,0.06,0.33,0.54,0.53,18.89,29.3,1.51,13.15,764.44,379.39,0
43472.666666666664,1.45,16.170000000000002,17.62,24.58,5.21,0.37,95.36,102.02,43.12,0.17,0.05,0.31,0.51,0.56999999999999995,19.37,27.4,1.04,29.63,764.14,282.61,0
43472.708333333336,1.51,17.29,18.8,24.46,5.16,0.3,86.06,107.76,29.99,0.15,0.13,0.3,0.49,0.65,19.170000000000002,27.9,1.27,5.25,764.08,155.74,0
43472.75,10.27,42.21,52.48,30.88,7.24,0.73,45.95,100.55,42.17,0.26,0.42,0.33,0.84,1.37,17.61,30.8,1.61,6.81,764.28,48.46,0
43472.791666666664,25.4,81.23,106.63,34.07,7.83,1.55,9.8800000000000008,125.5,38.21,1.8,1.49,0.88,5.63,12.78,14.82,40.4,1.42,13.4,764.71,23.84,0
43472.833333333336,63.12,76.430000000000007,139.55000000000001,39.39,8.32,2.19,10.83,164.88,74.25,2.21,1.92,1.21,9.93,21.86,13.55,43.3,1.06,35.44,765.16,24.49,0
43472.875,88.78,74.72,163.49,42.85,8.98,2.8,11.64,193.39,80.41,3.54,2.0699999999999998,1.35,11.89,25.91,12.37,50.7,0.34,315.51,765.79,24.81,0
43472.916666666664,57.04,69.17,126.22,41.96,6.07,1.1100000000000001,8.42,218.98,101.97,3.13,1.98,1.1200000000000001,10.9,22.56,11.55,53.8,0.87,1.69,765.76,25.1,0
43472.958333333336,17.989999999999998,67.05,85.03,39.75,8.09,0.78,5.79,201.14,97.19,1.81,1.44,0.84,6.21,14.26,11.88,55.3,0.96,318.49,765.6,25.1,0
43473,2.63,40.68,43.3,29.45,6.74,0.99,15.52,167.79,76.349999999999994,0.85,0.9,0.53,2.99,5.49,11.06,61.9,1.41,340.7,765.67,25.18,0
43473.041666666664,2.09,21.76,23.81,27.82,5.27,0.66,51.97,145.38,75.02,0.46,0.57999999999999996,0.35,1.68,2.2999999999999998,11.85,60,1.89,12.81,765.41,25.37,0
43473.083333333336,6.47,16.54,23.01,29.45,7.9,0.74,26.79,130.74,70.489999999999995,0.32,0.46,0.33,0.94,1.06,11.51,63.2,1.87,12.48,765.98,25.11,0
43473.125,7.07,20.89,27.96,26.87,6.95,0.7,18.62,126.35,60.07,0.27,0.4,0.28999999999999998,0.84,0.88,10.39,69.5,7.0000000000000007E-2,127.94,766.03,24.21,0
43473.166666666664,6.55,23.31,29.86,27.62,6.72,0.65,15.6,123.18,64.95,0.26,0.43,0.28999999999999998,0.98,1.02,9.67,74.400000000000006,0.89,350.44,765.58,25.59,0
43473.208333333336,6.55,16.920000000000002,23.47,29.16,6.52,0.61,19.63,114.32,61.78,0.23,0.4,0.26,0.89,0.97,9.7899999999999991,74.2,1.68,354.72,765.44,25.08,0
43473.25,6.89,18.940000000000001,25.84,33.880000000000003,8.3800000000000008,0.78,16.79,106.03,65.41,0.21,0.46,0.31,1.07,1.21,9.3800000000000008,78.099999999999994,1.72,353.98,765.35,25.03,0
43473.291666666664,9.44,30.29,39.729999999999997,37.22,10.14,0.76,11.37,101.11,62.57,0.25,0.56000000000000005,0.39,1.55,1.76,8.73,81.5,0.86,12.25,765.5,24.43,0
43473.333333333336,35.340000000000003,41.46,76.81,34.21,7.59,0.69,5.26,115.63,70.03,0.65,0.69,0.45,3.05,2.77,7.45,86.4,0.39,97.13,765.88,31.24,0
43473.375,79.599999999999994,62.64,142.24,47.33,5.43,0.94,9.33,164.26,88.66,1.69,0.9,0.45,6.37,5.48,10.43,76.599999999999994,0.8,71.209999999999994,766.03,96.55,0
43473.416666666664,9.15,58.48,67.63,34.840000000000003,3.88,0.66,39.770000000000003,227.92,109.94,1.96,1.28,0.64,8.59,9.5500000000000007,14.02,62.9,0.86,130.43,766.12,208.04,0
43473.458333333336,2.0699999999999998,26.2,28.26,27.88,,0.34,,,,0.52,0.53,0.28000000000000003,2.19,2.7,15.82,52.3,2.35,175.95,766.25,294.29000000000002,0
